scorer,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000
bodyparts,nose,nose,nose,upper_jaw,upper_jaw,upper_jaw,lower_jaw,lower_jaw,lower_jaw,mouth_end_right,mouth_end_right,mouth_end_right,mouth_end_left,mouth_end_left,mouth_end_left,right_eye,right_eye,right_eye,right_earbase,right_earbase,right_earbase,right_earend,right_earend,right_earend,right_antler_base,right_antler_base,right_antler_base,right_antler_end,right_antler_end,right_antler_end,left_eye,left_eye,left_eye,left_earbase,left_earbase,left_earbase,left_earend,left_earend,left_earend,left_antler_base,left_antler_base,left_antler_base,left_antler_end,left_antler_end,left_antler_end,neck_base,neck_base,neck_base,neck_end,neck_end,neck_end,throat_base,throat_base,throat_base,throat_end,throat_end,throat_end,back_base,back_base,back_base,back_end,back_end,back_end,back_middle,back_middle,back_middle,tail_base,tail_base,tail_base,tail_end,tail_end,tail_end,front_left_thai,front_left_thai,front_left_thai,front_left_knee,front_left_knee,front_left_knee,front_left_paw,front_left_paw,front_left_paw,front_right_thai,front_right_thai,front_right_thai,front_right_knee,front_right_knee,front_right_knee,front_right_paw,front_right_paw,front_right_paw,back_left_paw,back_left_paw,back_left_paw,back_left_thai,back_left_thai,back_left_thai,back_right_thai,back_right_thai,back_right_thai,back_left_knee,back_left_knee,back_left_knee,back_right_knee,back_right_knee,back_right_knee,back_right_paw,back_right_paw,back_right_paw,belly_bottom,belly_bottom,belly_bottom,body_middle_right,body_middle_right,body_middle_right,body_middle_left,body_middle_left,body_middle_left
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
frame000,239.41175185309973,60.70086236522911,0.6420000195503235,237.1058035714286,64.46732142857142,0.34599998593330383,214.2189642857143,64.03773214285715,0.3230000138282776,,,,,,,213.69824999999997,52.11192857142857,0.6830000281333923,212.8851875,28.30672321428571,0.4320000112056732,190.80417857142854,63.602357142857144,0.12700000405311584,,,,,,,241.4839245283019,21.39699056603774,0.12800000607967377,225.62405357142856,40.64319642857143,0.4819999933242798,,,,,,,,,,202.48842857142856,17.348464285714286,0.2070000022649765,,,,199.05433928571426,62.001776785714284,0.4245000183582306,202.4710714285714,63.72819642857142,0.18299999833106995,190.57998214285712,40.294607142857146,0.6859999895095825,84.68801078167117,40.0817911051213,0.3385000228881836,138.0301404986523,40.145897911051215,0.13099999725818634,76.023,45.95298113207548,0.8820000290870667,67.907,76.061,0.125,180.40151886792452,84.258,0.3059999942779541,203.78571125336927,108.66753133423181,0.7009999752044678,200.95492772911052,132.2733138477089,0.6050000190734863,168.10480188679247,82.39992452830188,0.5899999737739563,180.27619811320756,108.036,0.7129999995231628,170.98374056603774,132.25595670485177,0.4975000023841858,99.973,119.17086792452831,0.38199999928474426,99.944,91.967,0.22100000083446503,88.60024528301888,76.49991509433963,0.8029999732971191,94.77458490566038,100.95885849056604,0.609000027179718,86.69603571428571,100.074,0.6949999928474426,98.33833928571427,124.023,0.21299999952316284,,,,131.4286132075472,64.14665094339622,0.43799999356269836,,,
frame001,239.30557580862535,60.683873652291105,0.6200000047683716,236.9915357142857,64.52517857142857,0.3179999887943268,214.2406607142857,64.09703571428571,0.30399999022483826,,,,,,,213.688125,52.093125,0.7310000061988831,212.93006250000002,28.306446428571427,0.44349998235702515,,,,,,,,,,241.4831603773585,21.393933962264153,0.1679999977350235,225.635625,40.644642857142856,0.4860000014305115,,,,,,,,,,,,,,,,199.08189285714286,62.00282142857142,0.3855000138282776,202.4710714285714,63.72096428571429,0.17499999701976776,190.59733928571427,40.33366071428571,0.7099999785423279,84.68218413072776,40.084724898921834,0.30550000071525574,138.04068851078168,40.1388977425876,0.1574999988079071,76.013,45.951452830188686,0.8529999852180481,76.32874528301888,64.20778301886793,0.3869999945163727,180.40304716981134,84.261,0.3050000071525574,203.79550876010782,108.68406974393531,0.7430000305175781,204.80009433962266,132.06,0.5529999732971191,168.10862264150944,82.45265094339624,0.6010000109672546,180.2907169811321,108.038,0.7120000123977661,171.00465919811322,132.25437382075472,0.4504999816417694,98.46851785714286,119.24040566037738,0.27399998903274536,99.941,91.965,0.21799999475479126,88.57044339622642,76.46017924528302,0.7770000100135803,92.024,100.79915094339623,0.6159999966621399,86.69458928571429,100.118,0.625,98.35280357142857,124.004,0.2240000069141388,131.4255566037736,82.59325471698114,0.11500000208616257,127.71868867924528,70.03685377358491,0.2619999945163727,,,
frame002,235.4310849056604,59.984,0.4560000002384186,233.51167419137465,67.24333170485176,0.19850000739097595,227.7152754380054,67.2120697439353,0.22200000286102295,213.94992857142856,63.719517857142854,0.25600001215934753,,,,227.8151335916442,30.969113712938004,0.3140000104904175,216.97149056603774,28.733303571428568,0.2280000001192093,203.23492857142855,22.636964285714285,0.1770000010728836,,,,,,,247.5054339622642,28.003,0.25999999046325684,225.66744642857142,40.65910714285714,0.5389999747276306,,,,,,,,,,,,,,,,202.51012500000002,63.84391071428572,0.5649999976158142,,,,173.41904868598382,40.01128453504043,0.36000001430511475,79.28020754716981,38.72895754716981,0.5170000195503235,,,,76.21066981132077,44.98034433962265,0.8849999904632568,59.978,68.056,0.1679999977350235,172.106,88.60100943396228,0.37599998712539673,156.053070754717,107.69484433962265,0.6514999866485596,207.31852678571428,126.85341964285715,0.49549999833106995,167.5832142857143,76.35472641509435,0.7379999756813049,180.29683018867925,108.087,0.4909999966621399,218.4589669811321,131.64508490566038,0.5479999780654907,92.11,121.591125,0.4909999966621399,97.40043396226415,86.25897641509434,0.21250000596046448,92.052,75.14775,0.7839999794960022,92.036,100.068,0.6610000133514404,84.077,98.37160714285714,0.6620000004768372,84.038,121.59401785714284,0.4449999928474426,,,,131.43549056603774,64.14665094339622,0.4259999990463257,,,
frame003,235.57168867924528,59.978,0.5109999775886536,237.67280357142857,64.21998214285715,0.6769999861717224,237.39942857142856,64.18382142857143,0.4050000011920929,214.02803571428572,63.69203571428571,0.5659999847412109,,,,218.56602796495957,37.137763140161724,0.3725000023841858,209.74314117250674,28.010471361185985,0.4634999930858612,,,,,,,,,,225.64575000000002,40.442142857142855,0.17599999904632568,209.8701403301887,25.135899258760112,0.2565000057220459,,,,,,,,,,195.2341964285714,22.687339285714287,0.23600000143051147,,,,195.24198214285713,61.94225,0.4740000069141388,202.45226785714289,63.66310714285714,0.1679999977350235,173.44864588948786,39.82356266846361,0.42900002002716064,79.25017924528302,34.779221698113204,0.4645000100135803,132.2139147574124,40.11036489218329,0.24649998545646667,75.867,44.006,0.7839999794960022,,,,179.858,86.73653571428571,0.47600001096725464,152.890070754717,104.66741509433962,0.5515000224113464,212.159,132.062,0.5870000123977661,167.69314285714287,83.93,0.6990000009536743,180.31211320754718,109.906875,0.531000018119812,168.06659433962264,123.837,0.41200000047683716,92.136,121.44648214285714,0.5609999895095825,92.085,83.844,0.22699999809265137,86.79005357142857,74.96405357142856,0.6980000138282776,88.76530188679246,98.29494642857142,0.7749999761581421,82.47328301886793,98.33978571428571,0.8009999990463257,84.111,124.033,0.5249999761581421,,,,131.43549056603774,58.106037735849064,0.4880000054836273,,,
frame004,224.7615591307278,57.699427560646896,0.25999999046325684,,,,,,,,,,,,,214.03092857142857,40.52748214285714,0.3009999990463257,209.8970766509434,21.87962011455526,0.4050000011920929,202.43201785714285,28.869267857142855,0.15299999713897705,,,,,,,247.42672641509435,21.362603773584908,0.1080000028014183,214.87998214285713,40.45660714285714,0.4519999921321869,,,,,,,,,,,,,186.25481132075473,30.774816037735853,0.11650000512599945,192.54464150943397,51.97017857142857,0.13199999928474426,,,,171.947,33.696,0.27000001072883606,84.023,27.899,0.4230000078678131,138.02988123315365,37.05825050539084,0.14350000023841858,76.24089150943396,44.95965094339623,0.8205000162124634,66.05150943396227,73.15691509433962,0.48000001907348633,180.167,92.053,0.18299999833106995,148.84323113207546,107.68461320754717,0.7680000066757202,149.80223113207546,128.69928301886793,0.5149999856948853,167.60346428571427,76.36313207547171,0.7149999737739563,180.350320754717,113.19520754716983,0.5210000276565552,167.781375,133.10035714285712,0.33899998664855957,83.955,123.916,0.4729999899864197,92.521,84.707,0.1420000046491623,86.80017857142856,76.54882075471698,0.8240000009536743,85.159,98.2992857142857,0.8379999995231628,84.847,101.19880188679245,0.8809999823570251,86.76546428571427,131.889,0.8050000071525574,131.35754716981134,82.46411320754717,0.11400000005960464,127.72980188679246,59.04775471698113,0.5250000357627869,,,
frame005,211.17762499999998,83.98689285714285,0.2835000157356262,217.01275471698116,82.51301886792454,0.23000000417232513,,,,,,,,,,230.82334905660377,24.708778301886795,0.19749999046325684,209.80506469002694,21.98153874663073,0.30799999833106995,202.45226785714289,28.867821428571425,0.10999999940395355,,,,,,,247.46569811320757,21.271669811320756,0.37599998712539673,,,,,,,,,,,,,187.981,27.977,0.2939999997615814,,,,189.16960714285716,61.97103571428571,0.265500009059906,,,,167.821875,39.4065,0.49000000953674316,83.2907358490566,30.690051886792453,0.5449999570846558,133.00778571428572,40.5,0.5019999742507935,76.3440283018868,40.494214285714285,0.7580000162124634,62.11402830188679,79.21931132075471,0.40549999475479126,168.14835849056604,86.68157142857142,0.17900000512599945,145.68606603773583,107.71555188679245,0.7745000123977661,167.73508928571428,125.47893396226415,0.4009999930858612,163.777,83.966,0.5189999938011169,180.30141509433963,108.041,0.671999990940094,148.08567857142856,128.6207232142857,0.35199999809265137,86.76691071428571,121.50867857142858,0.6039999723434448,89.577375,85.73575892857143,0.3765000104904175,86.83633928571427,76.309,0.7519999742507935,85.076,98.43525,0.6449999809265137,82.44042452830189,100.189,0.6869999766349792,86.70471428571429,125.22905660377359,0.44699999690055847,118.81013392857142,89.43925892857143,0.15049999952316284,127.74506132075473,62.067438679245285,0.4325000047683716,,,
frame006,232.01436320754718,41.02823584905661,0.3894999921321869,213.77201785714286,64.30532142857143,0.2709999978542328,,,,,,,,,,217.1250849056604,33.676896226415096,0.29600000381469727,206.69087668463612,25.098046495956872,0.398499995470047,191.8478995956873,22.10583608490566,0.20800000429153442,,,,,,,245.65008018867925,16.67120283018868,0.20350000262260437,,,,,,,,,,,,,,,,,,,192.55533962264153,51.98595283018869,0.23399999737739563,,,,167.781375,35.918,0.5109999775886536,79.28182547169811,30.754877358490567,0.3645000159740448,133.00778571428572,40.505785714285715,0.2669999897480011,76.34097169811322,40.494214285714285,0.7789999842643738,51.9501875,79.5155625,0.42100000381469727,173.77268750000002,85.34049107142857,0.27649998664855957,141.99483490566035,107.73406132075473,0.6284999847412109,210.84300000000002,132.036,0.39399999380111694,167.5976785714286,82.4388962264151,0.5920000076293945,191.52594642857144,107.931,0.5360000133514404,200.95043834231808,135.25958844339624,0.3244999945163727,88.54904716981133,123.986,0.6499999761581421,95.38735714285714,85.66830357142857,0.3005000054836273,88.84171698113208,76.47469811320755,0.6480000019073486,86.83778571428572,100.99400943396226,0.746999979019165,83.82624999999999,101.18199528301886,0.8519999980926514,86.72496428571428,131.803,0.6700000166893005,,,,,,,,,
frame007,231.92403773584908,41.01066981132075,0.3865000009536743,213.87182142857142,64.19394642857142,0.25600001215934753,,,,,,,,,,217.11667924528302,33.6761320754717,0.289000004529953,204.089,19.921,0.27799999713897705,191.1006964285714,28.976303571428573,0.21199999749660492,,,,,,,245.63893396226416,16.668438679245284,0.21599999070167542,,,,,,,,,,,,,,,,,,,192.55916037735852,52.004892857142856,0.24699999392032623,,,,167.781375,35.748,0.49900001287460327,82.53212264150943,33.54928301886793,0.2160000056028366,133.00923214285714,40.50144642857143,0.33899998664855957,76.36083962264152,40.498553571428566,0.7730000019073486,51.98536607142857,75.63863392857144,0.33399999141693115,173.81335714285714,85.38497321428571,0.29500001668930054,141.9716603773585,107.71965094339623,0.6035000085830688,210.89496226415096,132.051,0.4699999988079071,167.63817857142857,83.797,0.6019999980926514,186.41462264150942,107.92,0.5440000295639038,200.94267402291106,135.26761202830187,0.2990000247955322,88.55133962264152,123.986,0.6930000185966492,95.37058035714286,85.58880357142857,0.2770000100135803,88.84324528301887,76.44642452830189,0.6660000085830688,86.832,100.96038679245284,0.7450000047683716,83.76458490566037,101.1241179245283,0.8519999980926514,86.73075,131.838,0.6869999766349792,,,,,,,,,
